Date,Open,High,Low,Close,Adj Close,Volume
2004-03-17,112.18,113.260002,112.099998,113.040001,86.112198,41607300
2004-03-18,112.699997,113.269997,111.93,113.07,86.135056,60014300
2004-03-19,112.410004,112.57,111.040001,111.059998,84.900459,48636200
2004-03-22,110.540001,110.57,109.099998,109.650002,83.822578,62752100
2004-03-23,110.25,110.400002,109.360001,109.459999,83.677322,54080200
2004-03-24,109.580002,110.139999,108.849998,109.550003,83.746124,51584300
2004-03-25,110.080002,111.300003,109.790001,111.0,84.854568,49873600
2004-03-26,110.959999,111.790001,110.800003,111.029999,84.877502,37409500
2004-03-29,111.629997,112.739998,111.580002,112.589996,86.070053,44113600
2004-03-30,112.300003,113.07,112.220001,112.970001,86.36055,39059900
2004-03-31,112.989998,113.400002,112.379997,113.099998,86.459946,48517600
2004-04-01,113.07,113.870003,113.050003,113.779999,86.979782,45103800
2004-04-02,114.809998,114.839996,113.900002,114.639999,87.637207,50987700
2004-04-05,114.459999,115.379997,114.440002,115.269997,88.118813,30251800
2004-04-06,114.830002,115.18,114.620003,114.900002,87.835945,28420900
2004-04-07,114.949997,114.980003,114.110001,114.629997,87.629524,45890500
2004-04-08,115.410004,115.410004,113.739998,114.370003,87.430809,46929700
2004-04-12,114.580002,115.080002,114.57,114.82,87.774803,23085200
2004-04-13,115.260002,115.300003,113.019997,113.209999,86.544029,56210300
2004-04-14,112.610001,113.639999,112.550003,113.389999,86.681625,62322300
2004-04-15,113.449997,113.779999,112.360001,112.959999,86.352913,61602500
2004-04-16,113.379997,114.050003,112.980003,113.830002,87.018005,47059200
2004-04-19,113.550003,113.989998,113.269997,113.830002,87.018005,28277600
2004-04-20,114.080002,114.32,111.779999,111.919998,85.557861,53299400
2004-04-21,112.199997,112.949997,111.870003,112.669998,86.131226,50177300
2004-04-22,112.480003,114.669998,112.440002,114.25,87.339073,62071500
2004-04-23,114.419998,114.57,113.790001,114.360001,87.423149,29395700
2004-04-26,114.5,114.940002,113.599998,114.199997,87.300827,35515200
2004-04-27,114.230003,115.120003,113.959999,114.300003,87.377266,43485500
2004-04-28,113.889999,114.010002,112.5,112.82,86.245895,50165800
2004-04-29,112.720001,113.32,111.160004,111.830002,85.489098,69687600
2004-04-30,112.169998,112.379997,110.900002,110.959999,84.823997,48681400
2004-05-03,111.370003,112.290001,111.349998,112.150002,85.733711,33758000
2004-05-04,112.25,113.260002,111.660004,112.059998,85.664894,51185100
2004-05-05,112.410004,112.959999,112.160004,112.779999,86.215317,34405000
2004-05-06,112.019997,112.589996,111.0,111.809998,85.473801,54997000
2004-05-07,111.220001,112.230003,109.959999,109.959999,84.05954,60950000
2004-05-10,109.440002,109.75,108.360001,108.830002,83.195686,75279400
2004-05-11,109.459999,110.050003,109.330002,109.75,83.899048,48300600
2004-05-12,109.57,110.540001,108.059998,110.449997,84.434105,90830500
2004-05-13,109.760002,110.809998,109.629997,109.989998,84.082474,57393700
2004-05-14,109.949997,110.739998,109.269997,110.040001,84.120682,54123100
2004-05-17,108.889999,109.5,108.410004,109.099998,83.402107,55020400
2004-05-18,109.489998,109.940002,109.330002,109.650002,83.822578,30193100
2004-05-19,110.5,111.18,109.150002,109.269997,83.532059,54804100
2004-05-20,109.449997,109.870003,109.040001,109.620003,83.799629,38082900
2004-05-21,109.970001,110.550003,109.470001,109.809998,83.944885,47480400
2004-05-24,110.529999,110.760002,109.68,110.269997,84.296509,40961500
2004-05-25,109.900002,111.980003,109.599998,111.849998,85.504364,48668000
2004-05-26,111.660004,112.290001,111.510002,112.239998,85.802483,35977000
2004-05-27,112.540001,113.029999,112.059998,112.870003,86.284111,45306900
2004-05-28,112.730003,112.879997,112.360001,112.860001,86.276474,23367200
2004-06-01,112.459999,112.860001,111.870003,112.709999,86.161804,41044700
2004-06-02,113.029999,113.480003,112.459999,113.129997,86.482849,39774200
2004-06-03,112.809998,113.190002,112.07,112.089996,85.687851,38688300
2004-06-04,112.980003,113.580002,112.709999,112.980003,86.368217,32739500
2004-06-07,113.43,114.809998,113.419998,114.699997,87.683067,31643800
2004-06-08,114.370003,114.919998,114.169998,114.860001,87.805374,32846500
2004-06-09,114.510002,114.699997,113.720001,113.790001,86.987427,36737600
2004-06-10,114.040001,114.349998,113.93,114.349998,87.415512,21711000
2004-06-14,113.82,113.849998,112.870003,113.220001,86.551697,34633000
2004-06-15,113.900002,114.449997,113.510002,114.019997,87.163208,37445000
2004-06-16,114.0,114.199997,113.699997,114.0,87.147957,26633400
2004-06-17,113.849998,114.07,113.330002,113.830002,87.018005,28402400
2004-06-18,113.269997,114.220001,113.18,113.629997,87.182198,31799800
2004-06-21,113.75,114.139999,113.129997,113.199997,86.852249,25284000
2004-06-22,113.129997,113.879997,112.669998,113.769997,87.289574,37334000
2004-06-23,113.610001,114.839996,113.419998,114.75,88.041481,35580000
2004-06-24,114.559998,114.93,114.260002,114.389999,87.765274,35272100
2004-06-25,114.410004,114.940002,113.68,113.839996,87.343269,32837900
2004-06-28,114.519997,114.610001,113.410004,113.449997,87.04406,40824500
2004-06-29,113.529999,114.169998,113.419998,113.919998,87.404671,28418100
2004-06-30,114.07,114.790001,113.650002,114.529999,87.872719,52230600
2004-07-01,114.25,114.400002,112.580002,112.940002,86.652786,57734700
2004-07-02,113.160004,113.290001,112.599998,112.879997,86.606743,34615100
2004-07-06,112.370003,112.449997,111.629997,111.889999,85.847176,38698200
2004-07-07,111.809998,112.57,111.75,112.220001,86.100357,29839800
2004-07-08,111.809998,112.32,111.199997,111.440002,85.501892,45291100
2004-07-09,111.720001,111.940002,111.379997,111.730003,85.724403,27412900
2004-07-12,111.519997,112.040001,111.0,111.779999,85.762787,35691300
2004-07-13,111.919998,112.019997,111.599998,111.860001,85.824165,26752000
2004-07-14,111.260002,112.389999,111.120003,111.519997,85.563309,54089400
2004-07-15,111.739998,111.910004,110.699997,110.800003,85.010887,38403500
2004-07-16,111.57,111.669998,110.440002,110.709999,84.941833,40871200
2004-07-19,110.75,110.959999,109.989998,110.239998,84.58123,39592800
2004-07-20,110.529999,111.900002,110.25,111.639999,85.655357,46679800
2004-07-21,111.82,112.059998,109.449997,109.580002,84.074821,56241100
2004-07-22,109.360001,110.389999,108.769997,109.879997,84.305,72477100
2004-07-23,109.620003,109.709999,108.690002,108.959999,83.599144,49610500
2004-07-26,109.190002,109.43,108.209999,108.75,83.438019,49679100
2004-07-27,109.050003,110.110001,108.970001,109.769997,84.220619,51295100
2004-07-28,109.550003,110.370003,108.589996,110.099998,84.473808,65862300
2004-07-29,110.540001,110.870003,110.0,110.57,84.834404,52200500
2004-07-30,110.32,110.900002,110.099998,110.839996,85.041534,41581700
2004-08-02,110.190002,111.360001,110.050003,111.07,85.218056,38263100
2004-08-03,110.93,111.059998,110.160004,110.209999,84.558197,40948800
2004-08-04,109.889999,110.75,109.639999,110.199997,84.550529,40763200
2004-08-05,110.290001,110.379997,108.269997,108.400002,83.169479,50772000
2004-08-06,107.629997,107.959999,106.620003,106.849998,81.980255,74729000
2004-08-09,107.019997,107.480003,106.870003,107.0,82.09536,37476300
2004-08-10,107.309998,108.410004,107.260002,108.379997,83.154121,55870600
2004-08-11,107.68,108.330002,107.099998,108.160004,82.985352,52933200
2004-08-12,107.68,107.949997,106.629997,106.980003,82.080009,50015900
2004-08-13,107.099998,107.349998,106.589996,107.190002,82.241135,41634700
2004-08-16,107.139999,108.639999,107.099998,108.300003,83.092766,45731900
2004-08-17,108.75,109.279999,108.529999,108.910004,83.560806,40701600
2004-08-18,108.519997,110.169998,108.489998,110.029999,84.420082,43165400
2004-08-19,109.809998,110.019997,109.18,109.709999,84.174583,39881600
2004-08-20,109.610001,110.629997,109.510002,110.480003,84.765343,44870900
2004-08-23,110.550003,110.769997,110.050003,110.199997,84.550529,33745100
2004-08-24,110.639999,110.730003,109.849998,110.349998,84.665619,30453100
2004-08-25,110.330002,111.269997,109.900002,111.099998,85.241058,38551400
2004-08-26,110.959999,111.309998,110.849998,111.099998,85.241058,26629500
2004-08-27,111.199997,111.629997,111.050003,111.449997,85.50959,24902900
2004-08-30,111.220001,111.339996,110.449997,110.529999,84.803696,26726500
2004-08-31,110.660004,111.160004,110.099998,111.110001,85.248741,44125300
2004-09-01,110.949997,111.639999,110.480003,111.32,85.409836,52778300
2004-09-02,111.239998,112.699997,111.239998,112.580002,86.376587,42736600
2004-09-03,112.330002,112.82,112.010002,112.120003,86.023636,30480500
2004-09-07,112.540001,113.129997,112.32,112.860001,86.591377,37338800
2004-09-08,112.620003,113.059998,112.309998,112.580002,86.376587,32963100
2004-09-09,112.57,112.879997,112.029999,112.480003,86.29985,34314800
2004-09-10,112.519997,113.269997,112.080002,113.059998,86.744843,27900600
2004-09-13,113.309998,113.739998,113.010002,113.43,87.028725,44398100
2004-09-14,113.300003,113.690002,113.190002,113.660004,87.205185,28048900
2004-09-15,113.300003,113.360001,112.68,112.800003,86.545349,38295000
2004-09-16,112.849998,113.370003,112.800003,113.139999,86.806221,23911700
2004-09-17,112.949997,113.360001,112.690002,113.150002,87.175285,33683000
2004-09-20,112.669998,112.989998,112.279999,112.470001,86.651382,37149400
2004-09-21,112.75,113.470001,112.540001,112.959999,87.0289,40920800
2004-09-22,112.5,112.519997,111.470001,111.550003,85.942574,49042100
2004-09-23,111.599998,111.699997,110.949997,110.949997,85.480286,44068700
2004-09-24,111.169998,111.730003,111.129997,111.459999,85.873215,34981100
2004-09-27,111.099998,111.199997,110.580002,110.75,85.32621,39355100
2004-09-28,110.910004,111.510002,110.410004,111.279999,85.734528,41662900
2004-09-29,111.209999,111.849998,111.0,111.839996,86.166008,33325700
2004-09-30,111.550003,111.980003,111.260002,111.760002,86.104355,43536700
2004-10-01,112.260002,113.650002,112.209999,113.650002,87.560516,62824300
2004-10-04,114.099998,114.440002,113.800003,113.839996,87.706856,33082400
2004-10-05,113.849998,114.160004,113.540001,113.900002,87.75309,36910600
2004-10-06,113.769997,114.68,113.68,114.68,88.354057,42297800
2004-10-07,114.379997,114.400002,113.360001,113.449997,87.406403,39388800
2004-10-08,113.150002,113.769997,112.349998,112.510002,86.682205,51872600
2004-10-11,112.779999,113.019997,112.639999,112.970001,87.036583,20229100
2004-10-12,112.199997,112.830002,111.940002,112.529999,86.697586,41754700
2004-10-13,113.0,113.07,111.32,111.540001,85.934868,54212600
2004-10-14,111.68,111.93,110.580002,110.639999,85.241493,64082200
2004-10-15,111.019997,111.739998,110.57,111.260002,85.719147,63482200
2004-10-18,110.889999,111.900002,110.699997,111.68,86.042732,43535100
2004-10-19,112.019997,112.230003,110.589996,110.739998,85.31852,55851900
2004-10-20,110.379997,110.82,109.75,110.519997,85.14901,57118500
2004-10-21,110.790001,111.32,110.209999,111.239998,85.703735,53218300
2004-10-22,111.190002,111.25,109.860001,109.989998,84.740677,48752400
2004-10-25,109.75,110.120003,109.349998,109.860001,84.640526,43990900
2004-10-26,110.129997,111.599998,109.879997,111.540001,85.934868,54337400
2004-10-27,111.379997,113.099998,111.120003,112.879997,86.967262,73896000
2004-10-28,112.779999,113.559998,112.489998,113.220001,87.229202,54413300
2004-10-29,113.120003,113.639999,112.900002,113.199997,87.213791,48820200
2004-11-01,113.559998,113.839996,113.199997,113.510002,87.452621,36720900
2004-11-02,113.669998,114.57,113.220001,113.550003,87.483452,56210000
2004-11-03,115.029999,115.360001,114.239998,114.980003,88.58519,76960200
2004-11-04,114.779999,116.669998,114.68,116.550003,89.794785,55350300
2004-11-05,117.050003,117.639999,116.489998,117.279999,90.357185,63287200
2004-11-08,116.980003,117.230003,116.720001,117.110001,90.226219,33863800
2004-11-09,117.080002,117.5,116.760002,116.879997,90.049026,44658100
2004-11-10,117.059998,117.550003,116.760002,116.970001,90.11834,45265400
2004-11-11,117.18,118.120003,117.099998,117.860001,90.804039,37863200
2004-11-12,117.970001,119.0,117.68,118.790001,91.520561,55583700
2004-11-15,118.5,118.769997,118.230003,118.730003,91.74543,35297900
2004-11-16,118.360001,118.410004,117.730003,117.879997,91.088577,40028700
2004-11-17,118.370003,119.139999,118.07,118.580002,91.629509,54494000
2004-11-18,118.529999,118.800003,118.230003,118.739998,91.753143,31854300
2004-11-19,118.699997,118.720001,117.139999,117.419998,90.733139,54276500
2004-11-22,117.169998,118.120003,117.029999,117.980003,91.165863,37560200
2004-11-23,117.93,118.260002,117.370003,118.160004,91.304985,41968800
2004-11-24,118.269997,118.589996,118.050003,118.440002,91.521324,29724800
2004-11-26,118.510002,118.980003,118.300003,118.349998,91.45179,15487700
2004-11-29,118.790001,119.010002,117.480003,117.809998,91.034508,61460800
2004-11-30,118.0,118.239998,117.639999,117.889999,91.096306,53685200
2004-12-01,118.160004,119.5,118.099998,119.230003,92.131775,49898300
2004-12-02,119.099998,119.870003,119.010002,119.330002,92.209053,60163500
2004-12-03,119.309998,120.139999,119.089996,119.25,92.14724,49067900
2004-12-06,119.209999,119.639999,118.839996,119.209999,92.116318,33030500
2004-12-07,119.489998,119.620003,118.040001,118.099998,91.258591,52047200
2004-12-08,118.209999,118.82,118.010002,118.790001,91.791771,43895100
2004-12-09,118.139999,119.459999,117.730003,119.209999,92.116318,60922800
2004-12-10,118.919998,119.559998,118.849998,119.330002,92.209053,47828600
2004-12-13,119.760002,120.400002,119.349998,120.370003,93.012665,38541000
2004-12-14,120.18,120.959999,120.18,120.790001,93.337234,41500700
2004-12-15,120.699997,121.110001,120.309998,120.879997,93.406769,46699200
2004-12-16,120.720001,121.239998,120.040001,120.809998,93.352676,51641800
2004-12-17,119.459999,119.970001,119.160004,119.440002,92.730049,70761900
2004-12-20,119.75,120.290001,119.169998,119.470001,92.753311,47187400
2004-12-21,119.599998,120.480003,119.459999,120.389999,93.46759,33094200
2004-12-22,120.379997,121.080002,120.300003,120.68,93.692726,31500700
2004-12-23,120.870003,121.279999,120.660004,120.769997,93.762611,25646100
2004-12-27,121.199997,121.360001,120.389999,120.519997,93.568504,29944100
2004-12-28,120.639999,121.330002,120.599998,121.18,94.080925,23422900
2004-12-29,121.080002,121.400002,120.949997,121.360001,94.22065,22650600
2004-12-30,121.400002,121.57,121.040001,121.129997,94.042091,21076900
2004-12-31,121.300003,121.660004,120.800003,120.870003,93.840218,28648800
2005-01-03,121.559998,121.760002,119.900002,120.300003,93.397713,55748000
2005-01-04,120.459999,120.540001,118.440002,118.830002,92.256432,69167600
2005-01-05,118.739998,119.25,118.0,118.010002,91.619812,65667300
2005-01-06,118.440002,119.150002,118.260002,118.610001,92.085663,47814700
2005-01-07,118.970001,119.230003,118.129997,118.440002,91.953659,55847700
2005-01-10,118.339996,119.459999,118.339996,119.0,92.388435,56563300
2005-01-11,118.639999,118.739998,117.989998,118.18,91.751816,63099700
2005-01-12,118.400002,118.839996,117.519997,118.57,92.054611,72720500
2005-01-13,118.639999,118.730003,117.5,117.620003,91.317039,55537500
2005-01-14,117.970001,118.529999,117.760002,118.239998,91.79837,42032500
2005-01-18,118.050003,119.620003,117.949997,119.470001,92.753311,57391700
2005-01-19,119.43,119.519997,118.209999,118.220001,91.782845,54378900
2005-01-20,117.889999,118.199997,117.290001,117.5,91.223846,72049300
2005-01-21,117.790001,118.0,116.650002,116.779999,90.664879,63160400
2005-01-24,117.089996,117.339996,116.370003,116.550003,90.48629,58441900
2005-01-25,116.910004,117.470001,116.720001,116.879997,90.742516,68245000
2005-01-26,117.32,117.599998,117.040001,117.230003,91.014229,57195100
2005-01-27,117.190002,117.75,116.980003,117.43,91.169533,55878800
2005-01-28,117.489998,117.550003,116.610001,117.43,91.169533,60738900
2005-01-31,117.949997,118.25,117.709999,118.160004,91.73629,52532700
2005-02-01,118.25,119.080002,118.099998,118.910004,92.318558,49841200
2005-02-02,119.059998,119.589996,118.900002,119.269997,92.598038,52468900
2005-02-03,119.059998,119.160004,118.57,118.959999,92.357361,48837100
2005-02-04,119.0,120.43,118.980003,120.230003,93.343361,50024600
2005-02-07,120.25,120.519997,119.959999,120.07,93.219154,45412000
2005-02-08,120.169998,120.650002,120.07,120.209999,93.327835,39263500
2005-02-09,120.419998,120.489998,119.25,119.309998,92.629112,55279400
2005-02-10,119.660004,120.019997,119.260002,119.739998,92.962936,45858600
2005-02-11,119.699997,121.040001,119.459999,120.769997,93.762611,53133000
2005-02-14,120.690002,120.860001,120.480003,120.68,93.692726,32432100
2005-02-15,120.800003,121.43,120.68,121.129997,94.042091,43852700
2005-02-16,120.93,121.459999,120.669998,121.209999,94.104187,55523000
2005-02-17,121.230003,121.330002,120.220001,120.230003,93.343361,58124000
2005-02-18,120.239998,120.480003,119.900002,120.389999,93.46759,47723300
2005-02-22,119.900002,120.470001,118.580002,118.599998,92.077873,80697600
2005-02-23,118.93,119.57,118.620003,119.449997,92.737801,68292600
2005-02-24,119.239998,120.32,118.980003,120.239998,93.351135,68563600
2005-02-25,120.269997,121.669998,120.18,121.43,94.274986,60899900
2005-02-28,121.150002,121.300003,120.040001,120.629997,93.653893,69381300
2005-03-01,120.82,121.519997,120.779999,121.230003,94.119736,47294400
2005-03-02,120.760002,121.93,120.650002,121.169998,94.073174,64226500
2005-03-03,121.660004,121.900002,120.699997,121.220001,94.111992,61230800
2005-03-04,122.050003,122.830002,121.790001,122.730003,95.284294,56168500
2005-03-07,122.660004,123.25,122.400002,122.790001,95.330864,43442400
2005-03-08,122.669998,123.0,122.110001,122.330002,94.973732,44362000
2005-03-09,121.970001,122.290001,120.959999,120.970001,93.9179,73263600
2005-03-10,121.199997,121.5,120.400002,121.239998,94.127487,65149000
2005-03-11,121.309998,121.720001,120.160004,120.389999,93.46759,57976500
2005-03-14,120.610001,121.160004,120.279999,121.139999,94.049835,36336400
2005-03-15,121.419998,121.459999,120.080002,120.139999,93.273483,62438500
2005-03-16,119.699997,120.160004,118.900002,119.120003,92.481606,74874200
2005-03-17,119.309998,119.739998,118.980003,119.360001,92.667908,62584200
2005-03-18,119.110001,119.529999,118.150002,118.540001,92.392776,60232000
2005-03-21,118.709999,118.779999,117.760002,118.099998,92.049835,61244300
2005-03-22,118.370003,118.93,116.900002,116.900002,91.114532,92472400
2005-03-23,116.949997,117.720001,116.75,117.0,91.19249,70817300
2005-03-24,117.459999,117.989998,117.059998,117.139999,91.30159,51932500
2005-03-28,117.419998,117.940002,117.309998,117.309998,91.434074,46765500
2005-03-29,117.139999,117.900002,116.25,116.529999,90.826118,71160300
2005-03-30,116.779999,118.199997,116.769997,118.18,92.112213,62002100
2005-03-31,118.190002,118.459999,117.870003,117.959999,91.940712,64575400
2005-04-01,118.629997,118.989998,116.910004,117.43,91.527626,95255300
2005-04-04,117.360001,117.860001,116.739998,117.629997,91.683479,71581200
2005-04-05,117.779999,118.379997,117.669998,118.190002,92.11998,46853900
2005-04-06,118.449997,118.949997,118.18,118.599998,92.439552,53268200
2005-04-07,118.410004,119.260002,118.32,119.239998,92.93837,46734600
2005-04-08,119.169998,119.209999,118.0,118.0,91.971893,63772900
2005-04-11,118.290001,118.419998,117.830002,118.089996,92.042046,44945000
2005-04-12,117.889999,119.059998,117.07,118.699997,92.517502,86144800
2005-04-13,118.559998,118.800003,117.129997,117.300003,91.426308,65949000
2005-04-14,117.400002,117.5,115.769997,115.769997,90.233788,96119800
2005-04-15,115.739998,116.199997,114.099998,114.150002,88.97113,128677300
2005-04-18,114.120003,114.959999,113.959999,114.5,89.243896,100035200
2005-04-19,115.099998,115.529999,114.830002,115.410004,89.953178,64930100
2005-04-20,115.379997,115.629997,113.550003,113.800003,88.698326,107735900
2005-04-21,114.790001,116.209999,114.379997,116.010002,90.420837,86952200
2005-04-22,115.739998,116.5,114.269997,115.57,90.077911,88845800
2005-04-25,115.860001,116.5,115.720001,116.330002,90.670265,52284100
2005-04-26,115.959999,116.769997,115.150002,115.199997,89.789528,72626000
2005-04-27,114.860001,116.07,114.440002,115.650002,90.140244,84131900
2005-04-28,115.269997,115.68,114.199997,114.199997,89.010071,72481500
2005-04-29,115.07,115.870003,113.970001,115.75,90.218185,103993800
2005-05-02,116.07,116.410004,115.519997,116.400002,90.724831,56026400
2005-05-03,116.07,116.849998,115.690002,116.599998,90.880684,86000300
2005-05-04,116.650002,117.75,116.279999,117.5,91.582184,81055700
2005-05-05,117.669998,118.0,116.739998,117.459999,91.550995,96906700
2005-05-06,117.93,117.989998,117.059998,117.089996,91.262589,67415400
2005-05-09,117.209999,118.080002,117.050003,117.82,91.831596,43750500
2005-05-10,117.360001,117.5,116.389999,116.599998,90.880684,74613500
2005-05-11,116.93,117.400002,115.849998,117.239998,91.379517,91647400
2005-05-12,117.32,117.589996,115.949997,115.949997,90.374069,95086800
2005-05-13,116.300003,116.620003,114.800003,115.720001,90.194801,85267000
2005-05-16,115.699997,116.839996,115.660004,116.800003,91.036583,49207000
2005-05-17,116.410004,117.699997,116.160004,117.580002,91.644524,61071800
2005-05-18,118.089996,119.080002,118.010002,118.790001,92.587646,77944900
2005-05-19,119.019997,119.410004,118.699997,119.290001,92.977333,61768100
2005-05-20,119.339996,119.389999,118.739998,119.120003,92.844849,46345500
2005-05-23,119.209999,120.040001,119.190002,119.779999,93.359253,51047900
2005-05-24,119.440002,119.830002,119.199997,119.5,93.141022,50654100
2005-05-25,119.349998,119.870003,118.830002,119.410004,93.070892,47608800
2005-05-26,119.790001,120.209999,119.620003,120.050003,93.569725,43256200
2005-05-27,120.059998,120.25,119.800003,120.25,93.725594,24596100
2005-05-31,120.080002,120.169998,119.400002,119.480003,93.125435,43377200
2005-06-01,119.519997,120.919998,119.449997,120.5,93.920448,69611000
2005-06-02,120.230003,120.839996,120.099998,120.760002,94.123085,39704500
2005-06-03,120.550003,120.889999,119.730003,120.150002,93.647659,60999400
2005-06-06,119.949997,120.199997,119.550003,120.040001,93.561928,36046400
2005-06-07,120.389999,121.25,120.010002,120.129997,93.632088,66501300
2005-06-08,120.43,120.589996,119.669998,119.910004,93.460571,46881200
2005-06-09,119.739998,120.580002,119.440002,120.480003,93.904846,56653300
2005-06-10,120.559998,120.650002,119.599998,120.199997,93.68663,36465300
2005-06-13,119.940002,121.080002,119.809998,120.580002,93.982803,49383200
2005-06-14,120.449997,121.199997,120.379997,120.860001,94.201073,33857100
2005-06-15,121.160004,121.239998,120.230003,121.089996,94.380287,53195600
2005-06-16,121.059998,121.639999,120.919998,121.400002,94.621933,46564500
2005-06-17,121.540001,121.900002,121.220001,121.360001,94.972519,51529400
2005-06-20,121.080002,121.839996,120.940002,121.400002,95.003838,41019400
2005-06-21,121.5,121.650002,121.029999,121.470001,95.058601,39879800
2005-06-22,121.68,121.940002,121.07,121.57,95.136871,46310100
2005-06-23,121.32,121.599998,119.830002,119.860001,93.798668,62185600
2005-06-24,119.879997,120.010002,118.839996,118.980003,93.110046,58572500
2005-06-27,118.970001,119.410004,118.75,119.150002,93.24308,48183800
2005-06-28,119.400002,120.239998,119.370003,120.150002,94.025612,41174200
2005-06-29,120.370003,120.400002,119.760002,119.830002,93.775223,42316500
2005-06-30,120.220001,120.32,118.949997,119.18,93.266525,62288800
2005-07-01,119.449997,119.800003,119.209999,119.529999,93.540421,49737500
2005-07-05,119.25,120.650002,119.190002,120.489998,94.291687,51549000
2005-07-06,120.389999,120.650002,119.410004,119.480003,93.50132,52363600
2005-07-07,118.290001,119.949997,118.260002,119.949997,93.869095,103268800
2005-07-08,119.970001,121.32,119.720001,121.32,94.941223,64491200
2005-07-11,121.330002,122.099998,121.309998,121.940002,95.42643,49688300
2005-07-12,121.989998,122.629997,121.639999,122.260002,95.676819,51871100
2005-07-13,122.269997,122.519997,121.989998,122.43,95.809875,41182300
2005-07-14,122.980003,123.440002,122.489998,122.910004,96.185509,63638800
2005-07-15,122.790001,123.040001,122.360001,122.839996,96.130722,56075900
2005-07-18,122.5,122.629997,122.050003,122.349998,95.747253,56598400
2005-07-19,122.709999,123.110001,122.410004,123.019997,96.271576,59165700
2005-07-20,122.589996,123.730003,122.300003,123.440002,96.60025,69477000
2005-07-21,123.550003,123.610001,122.470001,122.720001,96.036819,101110900
2005-07-22,122.879997,123.559998,122.629997,123.540001,96.678551,52607100
2005-07-25,123.410004,123.949997,122.849998,123.190002,96.40461,57301600
2005-07-26,123.230003,123.529999,122.949997,123.339996,96.522003,42758800
2005-07-27,123.5,123.889999,123.050003,123.790001,96.874176,43181600
2005-07-28,123.959999,124.639999,123.639999,124.57,97.484566,47880700
2005-07-29,124.410004,124.629997,123.5,123.739998,96.83503,62358100
2005-08-01,123.830002,124.040001,123.449997,123.650002,96.764633,40418200
2005-08-02,123.870003,124.599998,123.739998,124.389999,97.343681,45147400
2005-08-03,124.25,124.739998,124.120003,124.720001,97.601974,36837200
2005-08-04,124.230003,124.309998,123.57,123.720001,96.819366,50855600
2005-08-05,123.449997,123.980003,122.669998,122.879997,96.162033,53595500
2005-08-08,123.150002,123.410004,122.379997,122.650002,95.982033,47616000
2005-08-09,123.059998,123.589996,122.870003,123.389999,96.561157,47170000
2005-08-10,123.82,124.5,122.82,123.330002,96.514198,72863700
2005-08-11,123.269997,124.029999,123.010002,123.82,96.897644,58570200
2005-08-12,123.57,123.690002,122.75,123.059998,96.302864,54776900
2005-08-15,123.220001,123.870003,122.830002,123.82,96.897644,36208500
2005-08-16,123.440002,123.519997,122.089996,122.209999,95.637711,71942100
2005-08-17,122.190002,122.870003,122.029999,122.199997,95.629875,62275100
2005-08-18,122.050003,122.559998,121.839996,122.190002,95.62207,53388600
2005-08-19,122.629997,122.82,122.199997,122.470001,95.841171,39842100
2005-08-22,122.580002,123.230003,121.879997,122.470001,95.841171,69912000
2005-08-23,122.5,122.610001,121.150002,122.239998,95.661171,55168600
2005-08-24,121.940002,122.730003,121.089996,121.150002,94.808197,79104600
2005-08-25,121.349998,121.669998,121.209999,121.589996,95.152504,35631100
2005-08-26,121.480003,121.489998,120.68,120.760002,94.502983,61956800
2005-08-29,120.410004,121.779999,120.379997,121.690002,95.230774,56179200
2005-08-30,121.25,121.300003,120.389999,121.050003,94.729942,74160200
2005-08-31,121.190002,122.660004,120.739998,122.580002,95.927261,102945200
2005-09-01,122.519997,123.150002,121.139999,122.489998,95.856812,74578700
2005-09-02,122.849998,122.879997,122.040001,122.269997,95.684647,47653400
2005-09-06,122.660004,123.800003,122.650002,123.699997,96.803734,57251300
2005-09-07,123.629997,124.129997,123.459999,123.910004,96.968048,41749700
2005-09-08,123.660004,124.0,123.309998,123.5,96.64724,39068700
2005-09-09,123.830002,124.739998,123.800003,124.599998,97.508041,43093900
2005-09-12,124.449997,124.669998,124.269997,124.349998,97.312424,33017600
2005-09-13,124.129997,124.419998,123.519997,123.660004,96.772446,58427500
2005-09-14,123.739998,123.919998,123.019997,123.209999,96.42028,57694600
2005-09-15,123.589996,123.650002,122.900002,123.150002,96.373322,73156900
2005-09-16,123.300003,123.739998,122.870003,123.5,97.058594,75424100
2005-09-19,123.470001,123.550003,122.639999,123.089996,96.736412,53355300
2005-09-20,123.199997,123.610001,121.870003,122.050003,95.919067,84480300
2005-09-21,121.790001,121.870003,120.779999,120.910004,95.02314,94469100
2005-09-22,120.949997,121.660004,120.440002,121.339996,95.361061,84597200
2005-09-23,121.239998,121.889999,120.900002,121.440002,95.439674,59368100
2005-09-26,122.019997,122.239998,121.080002,121.580002,95.54969,70415400
2005-09-27,121.519997,121.989998,121.019997,121.550003,95.526123,66150800
2005-09-28,121.93,122.120003,121.199997,121.669998,95.620438,58620500
2005-09-29,121.550003,122.860001,121.080002,122.660004,96.398476,66607700
2005-09-30,122.620003,123.040001,121.739998,123.040001,96.697105,47824200
2005-10-03,122.959999,123.339996,122.449997,122.599998,96.351303,50994800
2005-10-04,122.790001,123.029999,121.160004,121.220001,95.266777,60776300
2005-10-05,121.25,121.309998,119.57,119.629997,94.017197,106052100
2005-10-06,119.779999,120.260002,118.169998,119.199997,93.679245,140941800
